1233,Bikaneri Sweets,Yes,No,3.4,19,Bannerghatta Road,Sweet Shop,NA,"Mithai, Street Food",250,Delivery
1234,Watson's,Yes,Yes,4,1010,JP Nagar,"Pub, Bar","Beer, Pizza, Veg Starter, Martini, Mojito, Cocktails, Crispy Corn","Finger Food, Chinese, Continental",1300,Delivery
1235,Sri Nandi Grand,Yes,No,3.4,6,BTM,Quick Bites,NA,"North Indian, South Indian",300,Delivery
1236,Chicken Man,Yes,Yes,3.8,72,JP Nagar,Quick Bites,"Chicken Grill, Roast Chicken, Chicken Wings, Sweet Potato Mash, Pulled Chicken Burger, Sweet Potato Fries","Roast Chicken, Burger",400,Delivery
1237,Only Sharjah,Yes,No,0,0,BTM,Beverage Shop,NA,Beverages,200,Delivery
1238,Chef Baker's,Yes,No,3.6,23,Bannerghatta Road,"Bakery, Quick Bites",NA,Bakery,450,Delivery
1239,Sree Ganesha Fruits & Juice,Yes,No,3.4,5,Bannerghatta Road,Beverage Shop,NA,Juices,100,Delivery
1241,Nandhana Palace,No,Yes,4.1,1000,Bannerghatta Road,"Casual Dining, Bar","Chicken Guntur, Hyderabadi Chicken Biryani, Andhra Meal, Mutton Biryani, Vegetable Biryani, Andhra Style Chilli Chicken, Mojito","Andhra, Biryani, North Indian, Chinese",800,Delivery
1242,Happy Eats,Yes,No,0,0,JP Nagar,Delivery,NA,"North Indian, Continental",300,Delivery
1243,Biryani Nights,Yes,No,3.6,19,Bannerghatta Road,Quick Bites,NA,"South Indian, North Indian, Chinese",400,Delivery
1244,Thejas Bhavan,Yes,No,3.5,27,Bannerghatta Road,Quick Bites,NA,"North Indian, South Indian, Chinese",400,Delivery
1245,Kababish Restaurant,Yes,No,3.6,15,BTM,NA,NA,"North Indian, Chinese, Arabian",700,Delivery
1246,Graffitea,Yes,No,3.7,16,BTM,"Beverage Shop, Quick Bites",NA,"Beverages, Fast Food",200,Delivery
1247,Gappe,Yes,No,3.8,32,Bannerghatta Road,Kiosk,NA,Street Food,200,Delivery
1248,On The Nose,Yes,No,3.8,613,BTM,Cafe,"Pasta, Sandwiches, Peppy Paneer Pizza, Sandwich, Thick Shakes, Onion Rings, Tomato Soup","Cafe, Italian, Mexican, Chinese",600,Delivery
1249,Juicy & Spicy,Yes,No,3.1,4,JP Nagar,"Quick Bites, Beverage Shop",NA,"Bakery, Fast Food",150,Delivery
1250,Eat Repeat Express,Yes,No,3.2,20,JP Nagar,Casual Dining,NA,"North Indian, South Indian, Chinese, Biryani, Mexican",700,Delivery
1251,TFI - The Fresh Ice Cream,Yes,No,3.2,41,Bannerghatta Road,Dessert Parlor,NA,"Ice Cream, Beverages",400,Delivery
1252,Mirch Masala,Yes,No,3.4,6,JP Nagar,Quick Bites,NA,North Indian,500,Delivery
1253,Just Chill,Yes,No,3.4,54,BTM,Beverage Shop,NA,Beverages,250,Delivery
1254,BEIR,No,No,0,0,Bannerghatta Road,Casual Dining,NA,"Mexican, American",800,Delivery
1255,Bengalooru Tiffany's,Yes,No,3,38,JP Nagar,Quick Bites,NA,"South Indian, North Indian, Chinese, Street Food",400,Delivery
1256,Udupi Thaja Thindi,Yes,No,2.9,42,BTM,Quick Bites,"Masala Dosa, Vada, Filter Coffee","North Indian, South Indian, Chinese, Fast Food",250,Delivery
1257,Baba Ka Dhaba,Yes,No,3.7,194,BTM,Quick Bites,"Paratha, Butter Naan, Thali, Tandoori Roti, Lassi",North Indian,400,Delivery
1258,Hot Burg,Yes,No,3.5,51,Bannerghatta Road,Quick Bites,NA,"Fast Food, Juices",200,Delivery
1259,Northern Bites,Yes,No,3.3,50,Bannerghatta Road,Casual Dining,NA,"North Indian, Chinese",400,Delivery
1260,Hotel Smile,Yes,No,3.1,6,Jayanagar,Casual Dining,NA,"North Indian, Chinese",400,Delivery
1261,Roll Wala,Yes,No,3.3,7,JP Nagar,"Takeaway, Delivery",NA,"Rolls, Juices",300,Delivery
1262,Natural Ice Cream,No,No,4.3,423,Bannerghatta Road,Dessert Parlor,"Chocolate Almond, Tender Coconut Ice Cream, Choco Almond, Coffee Walnut, Custard Apple","Ice Cream, Desserts",150,Delivery
1264,F3 Food Fun Fiesta,Yes,No,3.3,31,Bannerghatta Road,"Takeaway, Delivery",NA,"Chinese, Fast Food, North Indian",500,Delivery
1265,Churchill's,Yes,Yes,4.1,1403,JP Nagar,"Casual Dining, Pub","Cocktails, Pasta, Hara Bhara Kebab, Peppy Paneer, Paneer Pizza, Peri Peri Prawn, Fiery Paneer","North Indian, Continental",1100,Delivery
1266,Kulkarni's New Uttara Karnataka Food Speciality Stores,Yes,No,3.4,6,JP Nagar,Quick Bites,NA,South Indian,250,Delivery
1267,The Hungers Zone,Yes,No,3.8,57,BTM,Quick Bites,NA,"Fast Food, Italian, Pizza",300,Delivery
1269,The Chocolate Room,Yes,No,3.9,153,JP Nagar,Food Court,"Brownie, Coffee, Hot Chocolate, Garlic Pops, Chocolate Waffles, Chocolate Avalanche","Cafe, Desserts",400,Delivery
1270,Aramane Restaurant,Yes,Yes,2.9,90,Bannerghatta Road,Casual Dining,Afghan Chicken,"North Indian, South Indian, Seafood, Biryani, Chinese",800,Delivery
1271,Cookie Man,Yes,No,0,0,Bannerghatta Road,Dessert Parlor,NA,Bakery,150,Delivery
1272,Hunger2Eat,Yes,No,3.8,27,BTM,Quick Bites,NA,"Biryani, Fast Food, North Indian",400,Delivery
1273,BBQ Ride 46,Yes,No,3.4,7,South Bangalore,Food Truck,NA,BBQ,200,Delivery
1274,Bawarchi Inn,Yes,No,3.1,140,BTM,Casual Dining,"Dum Biryani, Chicken Biryani, Rice, Roti, Mutton Biryani","North Indian, Biryani, Andhra, Chinese",600,NA
1275,Ruh's Cafe,Yes,No,4.1,463,BTM,Cafe,"Coffee, Pasta, Basil Pesto Chicken, Exotic Veg Pizza, Basil Soup, Nachos, Chicken Sizzler","Cafe, American, Italian, Continental, Chinese",500,Delivery
1276,Eatery Have U Been,Yes,No,3.4,36,BTM,"Cafe, Quick Bites",NA,"Cafe, Chinese, Fast Food, Burger, North Indian",500,Delivery
1278,Upahar Banashree,Yes,No,3.4,18,Bannerghatta Road,Quick Bites,NA,"South Indian, North Indian",400,Delivery
1280,Me And My Cake,Yes,No,3.1,8,JP Nagar,Takeaway,NA,"Bakery, Desserts",500,Delivery
1281,Bhojon Tripti,Yes,No,2.9,24,Bannerghatta Road,Quick Bites,NA,"Bengali, North Indian",300,Delivery
1282,New South Corner,Yes,No,3.7,20,BTM,Quick Bites,NA,"South Indian, North Indian, Chinese",300,Delivery
1283,Khana Khazana,Yes,No,3.7,22,Bannerghatta Road,Delivery,NA,North Indian,400,Delivery
1284,China Tang,Yes,No,3.7,41,BTM,"Takeaway, Delivery",NA,Chinese,600,Delivery
1285,California Burrito,No,No,4,177,Bannerghatta Road,Quick Bites,"Rice Bowl, Nachos, Rice Bowls, Salad, California Burrito, Tacos, Salads","Mexican, Fast Food",400,Delivery
1286,Hungry Haters,Yes,No,0,0,JP Nagar,Takeaway,NA,"Chinese, North Indian",300,Delivery
1287,Tandoor Garden,Yes,No,3.6,70,BTM,Quick Bites,"Tandoori Chicken, Butter Naan, Kadai Paneer, Pepper Chicken","North Indian, Chinese, Kebab",350,Delivery
1288,Caffe Pascucci,Yes,Yes,4,790,JP Nagar,Casual Dining,"Coffee, Cappuccino, Sandwiches, Salads, Asparagus Soup, Woodfire Pizza, Bruschettas","Continental, Italian, Beverages",1300,Delivery
1289,Freeze It,Yes,No,3.6,6,BTM,Dessert Parlor,NA,Ice Cream,300,Delivery
1290,Meal Square,Yes,No,3.2,8,Bannerghatta Road,Delivery,NA,"North Indian, Chinese",600,Delivery
1291,Chaitanya Cafe,Yes,No,3.9,92,JP Nagar,Quick Bites,"Coffee, Pav Bhaji, Masala Dosa, Vada Sambar","South Indian, North Indian, Fast Food",300,Delivery
1293,Tasty Jigarthanda,Yes,No,3.4,10,BTM,Beverage Shop,NA,"Beverages, Ice Cream",150,Delivery
1294,Berrylicious,Yes,No,3.8,89,JP Nagar,Dessert Parlor,"Macaroon, Brownie Sundae, Waffles","Ice Cream, Desserts, Bakery",400,Delivery
1295,RCS Kitchen,Yes,No,3.3,34,BTM,Quick Bites,NA,Continental,500,Delivery
1296,Pappu Da Dhaba,Yes,No,3,57,Jayanagar,Quick Bites,"Lassi, Chai, Paratha","North Indian, Fast Food, Beverages, Momos",400,Delivery
1297,Smoke - The Sizzler House,Yes,No,3.8,92,Bannerghatta Road,Food Court,"Chicken Sizzler, Garlic Bread, Potato Wedges, Vanilla Ice Cream, Pasta, French Fries","Continental, Chinese, Thai, Italian, BBQ, Steak",1100,Delivery
1298,Sandwich Shop,Yes,No,2.9,47,JP Nagar,Delivery,NA,"Fast Food, Burger, Sandwich",400,Delivery
1299,Joon Restaurant,Yes,No,3.7,31,BTM,Quick Bites,NA,"Arabian, Chinese, North Indian, Kerala, Juices",400,Delivery
1301,Snack Knack,Yes,No,3,36,BTM,Quick Bites,NA,"North Indian, Chinese",200,Delivery
1302,Chung Wah Opus,Yes,No,3,57,JP Nagar,Casual Dining,"Rice, Noodles, Chop Suey","Chinese, Thai",650,Delivery
1303,Chef & Dine,Yes,No,3.2,57,Bannerghatta Road,Casual Dining,NA,"North Indian, Arabian, Fast Food",650,Delivery
1304,Once In Nature,Yes,No,3.7,37,JP Nagar,Quick Bites,NA,Healthy Food,300,Delivery
1305,Manjushree Upahara,Yes,No,3.8,31,Bannerghatta Road,Quick Bites,NA,South Indian,150,Delivery
1306,Hotel Annapoorna,Yes,No,3.2,9,Bannerghatta Road,Quick Bites,NA,"South Indian, Chinese, North Indian, Seafood",400,Delivery
1307,Dream a Dozen,Yes,No,4.3,133,JP Nagar,Delivery,"Cup Cake, Cake Pops, Chocolate Truffle Cake, Brownie","Bakery, Desserts",300,Delivery
1308,Bread Crumbs Bakery,No,No,4,164,Bannerghatta Road,Bakery,"Samosa, Egg Puff, Paneer Puff, Chocolate Truffle","Desserts, Bakery",250,Delivery
1309,Nite Out,Yes,No,3.9,161,JP Nagar,Delivery,"Biryani, Noodles","North Indian, Chinese, Biryani",500,Delivery
1310,Cupcake Bliss,Yes,No,3.5,9,BTM,Delivery,NA,Bakery,250,Delivery
1311,Armaani Caffe,Yes,No,3.5,12,BTM,Quick Bites,NA,Fast Food,250,Delivery
1312,Muddhe Bytes,Yes,No,3.4,9,Bannerghatta Road,Quick Bites,NA,"South Indian, Biryani",300,Delivery
1313,The Paratha Stories,Yes,No,0,0,JP Nagar,Quick Bites,NA,North Indian,250,Delivery
1314,Calvin's,Yes,No,0,0,Bommanahalli,"Takeaway, Delivery",NA,"Desserts, Italian, Pizza",800,Delivery
1316,Bombay Kulfis,Yes,No,3.5,9,Bannerghatta Road,Dessert Parlor,NA,Ice Cream,200,Delivery
1317,Willys Top Cafe,Yes,No,4,308,Jayanagar,Cafe,"Coffee Shake, Pasta, Buffalo Wings, Sandwich, Chicken Wings, Burgers, Fries","Cafe, Continental, Asian",750,Delivery
1318,Mist n Creams,Yes,No,3.7,15,Bannerghatta Road,Dessert Parlor,NA,Ice Cream,400,Delivery
1319,Papacream,Yes,No,3.7,17,JP Nagar,Dessert Parlor,NA,"Desserts, Ice Cream",350,Delivery
1320,Woody's,Yes,No,2.6,208,JP Nagar,Casual Dining,"Curd Rice, Pongal, Coffee, Thali, Noodles, Pav Bhaji, Masala Dosa","Chinese, South Indian, North Indian",650,Delivery
1321,JP Fish Land,Yes,No,3.6,24,BTM,Quick Bites,NA,Seafood,300,Delivery
1322,Pepper Crown Restaurant,Yes,No,3.2,7,Bannerghatta Road,Casual Dining,NA,"Continental, North Indian, Chinese",700,Delivery
1323,Pizza Paradise,Yes,No,3.6,59,JP Nagar,Quick Bites,NA,Pizza,500,Delivery
1324,The Curry Hut Plus,Yes,No,3.4,116,Bannerghatta Road,Casual Dining,"Thai Chicken, Paratha, Mutton Fry","North Indian, South Indian, Chinese",400,NA
1327,Malabar Mess,No,No,3.7,43,Bannerghatta Road,Mess,NA,Kerala,250,Delivery
1328,Malabar Cafe,Yes,No,3.3,4,Bannerghatta Road,Quick Bites,NA,"South Indian, Kerala, Biryani",400,Delivery
1329,Tangra Indo - Chinese Cuisine,Yes,No,3.6,29,Jayanagar,Food Court,NA,"Chinese, Thai",400,Delivery
1330,Juice Junction,Yes,No,2.9,19,JP Nagar,Beverage Shop,NA,"Juices, Fast Food",150,Delivery
1332,Xpress Chai,Yes,No,3.3,6,BTM,"Beverage Shop, Quick Bites",NA,"Tea, Fast Food",150,Delivery
1334,Zhangs Classic,Yes,No,2.6,170,Bannerghatta Road,Casual Dining,"Chowmein, Chicken Manchow Soup, Momos, Dragon Rolls, Chicken Momo, Hot Pot, Sweet Corn Chicken Soup","Italian, Chinese, Japanese",600,Delivery
1335,Biryani Rooh-e-Khaas,Yes,No,0,0,Bannerghatta Road,Quick Bites,NA,"Biryani, Mughlai",400,Delivery
1336,Guru Greens,No,No,3.8,89,Bannerghatta Road,Casual Dining,"Tandoori Chicken, Beer, Pepper Chicken, French Chicken","North Indian, Chinese",550,Delivery
1337,D View Cafe,Yes,No,4,507,JP Nagar,"Cafe, Quick Bites","Chicken Lollipop, Dragon Rolls, Pasta Alfredo, Chicken Pakora, Burgers, Cappuccino, Chicken Wings","Cafe, Italian, Chinese, Beverages",1000,Delivery
1338,The Cuboidal,Yes,No,3.6,16,BTM,Quick Bites,NA,"Fast Food, Beverages, Sandwich",300,Delivery
1339,Delifusion - Hunger Sorted,Yes,No,3.3,6,Bannerghatta Road,Quick Bites,NA,"Continental, Chinese, North Indian",500,Delivery
1340,Flavour of China,Yes,No,3.8,254,BTM,Casual Dining,"Spring Roll, Chilli Chicken, Chowmein, Sweet Corn Chicken Soup, Dragon Chicken, Hakka Noodles, Chop Suey",Chinese,550,Delivery
1341,Al-Marhaba Restaurant,Yes,No,0,0,BTM,Quick Bites,NA,"Arabian, Chinese, North Indian, Rolls, Momos",400,Delivery
1342,Gujrati Mess,Yes,No,3.6,18,JP Nagar,Mess,NA,Gujarati,200,Delivery
1343,Heaven 2 Oven,Yes,No,0,0,BTM,Quick Bites,NA,Chinese,300,Delivery
1344,Cake-O-Mania,Yes,No,3.4,7,Bannerghatta Road,"Takeaway, Delivery",NA,"Bakery, Desserts",300,Delivery
1345,The Park Inn Restaurant,No,No,3,18,Bannerghatta Road,Quick Bites,NA,"North Indian, Chinese",450,Delivery
1346,Green Go,Yes,No,0,0,Bannerghatta Road,Beverage Shop,NA,"Beverages, Juices",200,Delivery
1348,Eagle Ridge,No,Yes,3.2,8,Bannerghatta Road,Casual Dining,NA,"South Indian, North Indian, Chinese",700,Delivery
1349,Vidya Cafe,Yes,No,3.2,4,JP Nagar,Quick Bites,NA,"Burger, Fast Food, Desserts, Sandwich",300,Delivery
1351,Kabab Treat,Yes,No,2.8,334,Bannerghatta Road,Casual Dining,"Biryani, Tandoori Chicken, Chicken Grill, Shawarma Roll","North Indian, Chinese",500,NA
